part_no,cost_type,purchase_type,material_type,process,customer
93310G6020,직구입,FELT 외,조립,조립,동국실업
93310G6900,직구입,FELT 외,조립,조립,동국실업
93310G6910,직구입,FELT 외,조립,조립,동국실업
93310G6160,직구입,FELT 외,조립,조립,동국실업
93310G6170,직구입,FELT 외,조립,조립,동국실업
93310G6180,직구입,FELT 외,조립,조립,동국실업
93310G6200,직구입,FELT 외,조립,조립,동국실업
93310G6210,직구입,FELT 외,조립,조립,동국실업
93310G6830,직구입,FELT 외,조립,조립,동국실업
PC LUPOY GP1000MU-E3280J CA,직구입,RESIN,사출,사출,동국실업
PC P1303AH-10-W0992T CL,직구입,RESIN,사출,사출,동국실업
ABS XR490-9001 BK,직구입,RESIN,사출,사출,동국실업
GP1000M KPA1,직구입,RESIN,사출,사출,LG전자
GP1000ML KPA1,직구입,RESIN,사출,사출,LG전자
GP1000MU KPA1,직구입,RESIN,사출,사출,LG전자
NS5000C KA02,직구입,RESIN,사출,사출,LG전자
NS5000CR KA02,직구입,RESIN,사출,사출,LG전자
NS5000CRT KA02,직구입,RESIN,사출,사출,LG전자
LUPOY PT5000 KA02P,직구입,RESIN,사출,사출,LG전자
YGP5008BFH K0355,직구입,RESIN,사출,사출,LG전자
LYMP5000AM NP,직구입,RESIN,사출,사출,LG전자
PC 3022U 3432AC,직구입,RESIN,사출,사출,LG전자
PC 3022U LH75 MILKY,직구입,RESIN,사출,사출,LG전자
TRIREX 3025U BK_3439D,직구입,RESIN,사출,사출,LG전자
03041-00272-2,직구입,도금,조립,조립,모트렉스
03041-00280-2,직구입,도금,조립,조립,모트렉스
IH830C ID195,직구입,RESIN,사출,사출,동아전기부품
847473-Y000,직구입,CLIP,사출,조립,공용
FAB34180701,직구입,FELT 외,조립,조립,LG
MBL68671501,직구입,FELT 외,후가공품,후가공품,LG전자
MBL66840701,직구입,FELT 외,후가공품,후가공품,LG전자
03222-00001-2,직구입,FELT 외,후가공품,후가공품,모트렉스
EBL7IBBZHRC1,직구입,도장,도장,도장,동아전기부품
EBL7OAZZHRC1,직구입,도장,도장,도장,동아전기부품
ZCNXBTSTODB1,외주가공,도장,도장,도장,동아전기부품
기 타,직구입,사출,사출,사출,동아전기부품
540*380*220,직구입,포장,포장,공통,공용
525*325*190,직구입,포장,포장,공통,공용
525*325*190,직구입,포장,포장,공통,공용
525*365,직구입,포장,포장,공통,공용
525*365*197,직구입,포장,포장,공통,공용
525*365*197,직구입,포장,포장,공통,공용
550*400*300,직구입,포장,포장,공통,공용
535*435,직구입,포장,포장,공통,공용
790*510*178,직구입,포장,포장,공통,공용
775*494*150,직구입,포장,포장,공통,공용
775*494*150,직구입,포장,포장,공통,공용
540*360*220,직구입,포장,포장,공통,공용
525*345*190,직구입,포장,포장,공통,공용
525*330,직구입,포장,포장,공통,공용
520*350*230,직구입,포장,포장,공통,공용
04231-00118-2,직구입,FELT 외,조립,조립,모트렉스
04231-00046-2,직구입,FELT 외,조립,조립,모트렉스
JA,직구입,FELT 외,FELT 외,조립,LG전자
PC 141R 112,직구입,RESIN,사출,사출,LG
ABS MP220 HNP,직구입,RESIN,사출,사출,LG
503 희석제,직구입,PAINT,도장,도장,공용
731 신나 (동록류),직구입,PAINT,도장,도장,공용
A/T#570(TX-F) THINNER,직구입,PAINT,도장,도장,공용
A/T#570(TX-F) 지건희석제,직구입,PAINT,도장,도장,공용
A/T#800(TX-F) PC THINNER(MILD),직구입,PAINT,도장,도장,공용
A/T#811(TX-F) THINNER,직구입,PAINT,도장,도장,공용
A/T#900(TX-F) THI (MIL,직구입,PAINT,도장,도장,공용
PH PM(TX-F)(3KG)),직구입,PAINT,도장,도장,공용
RESOTHANE-HT#200(TX-F) CA(G9),직구입,PAINT,도장,도장,공용
RESOTHANE-HT#200(TX-F) TRY,직구입,PAINT,도장,도장,공용
RESOTHANE-HT#300(TX-F) 4X,직구입,PAINT,도장,도장,공용
RT HT#300(TX-F) CAQ,직구입,PAINT,도장,도장,공용
RESOTHANE-SPZ#800(TX-F) P/B(G2),직구입,PAINT,도장,도장,공용
RESOTHANE-SPZ#800(TX-F) P/B(G10,직구입,PAINT,도장,도장,공용
SPZ#900(TX-F) S/P(W1,직구입,PAINT,도장,도장,공용
HT#900(TX-F) EG6,직구입,PAINT,도장,도장,공용
TX-F 30 PRIM BLK(15KG),직구입,PAINT,도장,도장,공용
YD-U(TN) RB-WHITE,직구입,PAINT,도장,도장,공용
A/T#1000 희석제(일반),직구입,PAINT,도장,도장,공용
SPT19-K0068 NO.27913,직구입,PAINT,도장,도장,공용
27970,직구입,PAINT,도장,도장,공용
H-300-50K1,직구입,PAINT,도장,도장,공용
NW79-K19-30640 BLACK,직구입,PAINT,도장,도장,공용
NW79-K30658-K1,직구입,PAINT,도장,도장,공용
PC TP1020 W0439,직구입,RESIN,사출,사출,동아전기부품
PC IV-1075C W0479,직구입,RESIN,사출,사출,동아전기부품
PC ABS HAC-8270 C09103,직구입,RESIN,사출,사출,인펙일렉스
PA6 GF30 1533GFU BK02,직구입,RESIN,사출,사출,인펙일렉스
MCR68227101,외주가공,도장,도장,도장,LG전자
MCR68227102,외주가공,도장,도장,도장,LG전자
MEY65274401,외주가공,도장,도장,도장,LG전자
MGC66161802,외주가공,후가공품,후가공품,후가공품,LG전자
MGC66182102,외주가공,후가공품,후가공품,후가공품,LG전자
MGC66161902,외주가공,도장,도장,도장,LG전자
MCR68187901,외주가공,도장,도장,도장,LG전자
MGC66380702,외주가공,후가공품,후가공품,후가공품,LG전자
MGC66380701,외주가공,후가공품,후가공품,후가공품,LG전자
MEY64794001,외주가공,증착,후가공품,후가공품,LG전자
MBG67864901,외주가공,증착,후가공품,후가공품,LG전자
MBG67865001,외주가공,증착,후가공품,후가공품,LG전자
MBG67865101,외주가공,증착,후가공품,후가공품,LG전자
MBG67865201,외주가공,증착,후가공품,후가공품,LG전자
MBG67865801,외주가공,증착,후가공품,후가공품,LG전자
MBG67865901,외주가공,증착,후가공품,후가공품,LG전자
MBG67866001,외주가공,증착,후가공품,후가공품,LG전자
MBG67866101,외주가공,증착,후가공품,후가공품,LG전자
MCR68449501,외주가공,증착,후가공품,후가공품,LG전자
MGC66039001,외주가공,증착,후가공품,후가공품,LG전자
MEY65194101,외주가공,증착,후가공품,후가공품,LG전자
MCR68453701,외주가공,후가공품,후가공품,후가공품,LG전자
MCR67067101,외주가공,증착,후가공품,후가공품,LG전자
MGC65039901-1,외주가공,후가공품,후가공품,후가공품,LG전자
MGC64959501-1,외주가공,후가공품,후가공품,후가공품,LG전자
MCR68398301,외주가공,증착,후가공품,후가공품,LG전자
MCR68227301,외주가공,증착,후가공품,후가공품,LG전자
03311-00009-2,외주가공,증착,후가공품,후가공품,모트렉스
03311-00010-2,외주가공,증착,후가공품,후가공품,모트렉스
03311-00011-2,외주가공,증착,후가공품,후가공품,모트렉스
03311-00012-2,외주가공,증착,후가공품,후가공품,모트렉스
03041-00274-2,외주가공,증착,후가공품,후가공품,모트렉스
03041-00273-2,외주가공,증착,후가공품,후가공품,모트렉스
03041-00281-2,외주가공,증착,후가공품,후가공품,모트렉스
84655H8150,외주가공,도장,도장,도장,동국실업
84655H8801,외주가공,도장,도장,도장,동국실업
84655-G6100,외주가공,도장,도장,도장,동국실업
84655-G6800,외주가공,도장,도장,도장,동국실업
84655-G6200,외주가공,도장,도장,도장,동국실업
84655-G6700,외주가공,도장,도장,도장,동국실업
84651-G6000FHV,외주가공,도장,도장,도장,동국실업
84651-G6900FHV,외주가공,도장,도장,도장,동국실업
84651-G6000CA,외주가공,도장,도장,도장,동국실업
84651-G6900CA,외주가공, 도장 , 도장 , 도장 , 동국실업 
84651-G6000QS1,외주가공,도장,도장,도장,동국실업
84651-G6900QS1,외주가공,도장,도장,도장,동국실업
84651-G6000JAQ,외주가공,도장,도장,도장,동국실업
프라톱 1500 WK G6(BTX/F)_15KG,직구입,PAINT,도장,도장,공용
프라톱 1500 RBQ(BTX/F)_3KG-신소재,직구입,PAINT,도장,도장,공용
프라톱 1500 경화제(BTX/F)_3KG,직구입,PAINT,도장,도장,공용
프라톱 1500 경화제(BTX/F)_3KG-신소재,직구입,PAINT,도장,도장,공용
프라톱 1500 경화제(BTX/F) #3 3KG,직구입,PAINT,도장,도장,공용
프라톱 2000 STAL VP2NG SILVER(BTX/F)_3.6KG-주은테크,직구입,PAINT,도장,도장,공용
프라톱 2000 경화제_1.5KG-주은테크,직구입,PAINT,도장,도장,공용
AUTO PC 경화제_2KG,직구입,PAINT,도장,도장,공용
AUTO PC 경화제_2KG-신소재,직구입,PAINT,도장,도장,공용
AUTO PC 신나(2)_18L,직구입,PAINT,도장,도장,공용
AUTO PC 1000 BLACK_14KG-신소재,직구입,PAINT,도장,도장,공용
AUTO PC 1000 BLACK(G20)_14KG,직구입,PAINT,도장,도장,공용
AUTO PC 1000 BLACK(G10) SH_14KG,직구입,PAINT,도장,도장,공용
AUTO 500(PC))경화제(BTX/F)_1.5KG-주은테크,직구입,PAINT,도장,도장,공용
AUTO 500 실버 프라이머+주은테크,직구입,PAINT,도장,도장,공용
HG BLACK FHL(BTX/F)_15KG,직구입,PAINT,도장,도장,공용
하이그로시 크리어 FHV(BTX/F)_12KG-주은테크,직구입,PAINT,도장,도장,공용
하이그로시 경화제 (BTX/F)_6KG-주은테크,직구입,PAINT,도장,도장,공용
신나 4713 (BTX/F),직구입,PAINT,도장,도장,공용
4713지건 (BTX/F)_18L,직구입,PAINT,도장,도장,공용
4712(BTX/F)_18L-주은테크,직구입,PAINT,도장,도장,공용
ANTI-POPING(AUTO),직구입,PAINT,도장,도장,공용
MGC64819301,외주가공,도장,도장,도장,LG전자
MGC65239101,외주가공,도장,도장,도장,LG전자
02621-00143-2,외주가공,도장,도장,도장,모트렉스
MGC66199901,외주가공,도장,도장,도장,LG전자
MGC66427001,외주가공,도장,도장,도장,LG전자
MGC64980001,외주가공,도장,도장,도장,LG전자
MCK69434801,외주가공,도장,도장,도장,LG전자
MGC66357501,외주가공,도장,도장,도장,LG전자
MGC64979801,외주가공,도장,도장,도장,LG전자
MGC66449501,외주가공,도장,도장,도장,LG전자
MGC66449601,외주가공,도장,도장,도장,LG전자
MCK71853201,외주가공,도장,도장,도장,LG전자
MCK71853401,외주가공,도장,도장,도장,LG전자
MCK71853301,외주가공,도장,도장,도장,LG전자
MGC66425201,외주가공,도장,도장,도장,LG전자
MGC66425202,외주가공,도장,도장,도장,LG전자
MGC66434401,외주가공,도장,도장,도장,동아전기부품
1PWB00020008003-3B0,직구입,FELT 외,FELT 외,조립,공용
FAB33478601,직구입,FELT 외,FELT 외,조립,공용
T470 - BK,직구입,사출,사출,사출,공용
MHK67932101,직구입,FELT 외,FELT 외,조립,공용
MHK67932102,직구입,FELT 외,FELT 외,조립,공용
MHK67932103,직구입,FELT 외,FELT 외,조립,공용
MHK67932104,직구입,FELT 외,FELT 외,조립,공용
MHK67932105,직구입,FELT 외,FELT 외,조립,공용
MHK67932106,직구입,FELT 외,FELT 외,조립,공용
MHK67826111,직구입,FELT 외,FELT 외,조립,공용
MHK67826107,직구입,FELT 외,FELT 외,조립,공용
MHK67826701,직구입,FELT 외,FELT 외,조립,공용
MHK67968601,직구입,FELT 외,FELT 외,조립,공용
MHK67968602,직구입,FELT 외,FELT 외,조립,공용
MHK67968603,직구입,FELT 외,FELT 외,조립,공용
MHK68040401,직구입,FELT 외,FELT 외,조립,공용
MHK68040402,직구입,FELT 외,FELT 외,조립,공용
MHK67922901,직구입,FELT 외,FELT 외,조립,LG전자
MHK67922902,직구입,FELT 외,FELT 외,조립,LG전자
MHK67922903,직구입,FELT 외,FELT 외,조립,LG전자
MHK67922904,직구입,FELT 외,FELT 외,조립,LG전자
MHK67906601,직구입,FELT 외,FELT 외,조립,LG전자
MHK67906602,직구입,FELT 외,FELT 외,조립,LG전자
SPRAY JIG,직구입,사출,사출,사출,공용
MBL68671501,직구입,FELT 외,후가공품,후가공품,LG전자
MBL66840701,직구입,FELT 외,후가공품,후가공품,LG전자
JL-0007,직구입,FELT 외,FELT 외,FELT 외,동국실업
JL-0005,직구입,FELT 외,FELT 외,FELT 외,동국실업
JL-0006,직구입,FELT 외,FELT 외,FELT 외,동국실업
CD,직구입,FELT 외,FELT 외,조립,LG전자
CD,직구입,FELT 외,FELT 외,조립,LG전자
공용,직구입,FELT 외,FELT 외,조립,LG전자
공용,직구입,FELT 외,FELT 외,조립,LG전자
MHK67923101,직구입,FELT 외,FELT 외,조립,LG
MHK67923102,직구입,FELT 외,FELT 외,조립,LG
MHK67923103,직구입,FELT 외,FELT 외,조립,LG
MHK67923104,직구입,FELT 외,FELT 외,조립,LG
MHK67566101,직구입,FELT 외,FELT 외,조립,LG전자
MHK67566102,직구입,FELT 외,FELT 외,조립,LG전자
MHK67566103,직구입,FELT 외,FELT 외,조립,LG전자
MHK67566104,직구입,FELT 외,FELT 외,조립,LG전자
MCQ69784501,직구입,FELT 외,FELT 외,조립,LG
MCQ69784601,직구입,FELT 외,FELT 외,조립,LG
MHK66289801,직구입,FELT 외,FELT 외,조립,LG
MHK66289802,직구입,FELT 외,FELT 외,조립,LG
MHK66289803,직구입,FELT 외,FELT 외,조립,LG
MHK66289804,직구입,FELT 외,FELT 외,조립,LG
MHK66289805,직구입,FELT 외,FELT 외,조립,LG
MHK66289806,직구입,FELT 외,FELT 외,조립,LG
MHK66289807,직구입,FELT 외,FELT 외,조립,LG
MCQ69645201,직구입,FELT 외,FELT 외,조립,LG전자
MCQ69645301,직구입,FELT 외,FELT 외,조립,LG전자
MHK66530401,직구입,FELT 외,FELT 외,조립,LG전자
MHK65846312,직구입,FELT 외,FELT 외,조립,LG전자
MHK65846301,직구입,FELT 외,FELT 외,조립,LG전자
MHK67356001,직구입,FELT 외,FELT 외,조립,LG전자
MHK67356002,직구입,FELT 외,FELT 외,조립,LG전자
MHK67356003,직구입,FELT 외,FELT 외,조립,LG전자
MHK65846305,직구입,FELT 외,FELT 외,조립,LG전자
MHK65846311,직구입,FELT 외,FELT 외,조립,LG전자
MHK65085205,직구입,FELT 외,FELT 외,조립,LG전자
MDS67274802,직구입,FELT 외,FELT 외,조립,LG전자
MHK67851501,직구입,FELT 외,FELT 외,조립,LG전자
MHK67851601,직구입,FELT 외,FELT 외,조립,LG전자
MHK67851701,직구입,FELT 외,FELT 외,조립,LG전자
MHK67851301,직구입,FELT 외,FELT 외,조립,LG전자
MLD32011501,직구입,FELT 외,FELT 외,조립,LG전자
MHK66227501,직구입,FELT 외,FELT 외,조립,LG전자
MHK66026001,직구입,FELT 외,FELT 외,조립,LG전자
근접,직구입,FELT 외,FELT 외,조립,LG전자
04171-00152-2,직구입,FELT 외,FELT 외,조립,모트렉스
04171-00153-2,직구입,FELT 외,FELT 외,조립,모트렉스
04231-00044-2,직구입,FELT 외,FELT 외,조립,모트렉스
04231-00045-2,직구입,FELT 외,FELT 외,조립,모트렉스
04231-00036-2,직구입,FELT 외,FELT 외,조립,모트렉스
04231-00037-2,직구입,FELT 외,FELT 외,조립,모트렉스
04231-00038-2,직구입,FELT 외,FELT 외,조립,모트렉스
04231-00032-2,직구입,FELT 외,FELT 외,조립,LG전자
MEZ67409001,직구입,FELT 외,FELT 외,조립,LG전자
동국실업,직구입,FELT 외,FELT 외,조립,공용
동아전기,직구입,FELT 외,FELT 외,조립,공용
02621-00159-2,외주가공,후가공품,후가공품,후가공품,모트렉스
02621-00186-2,외주가공,후가공품,후가공품,후가공품,모트렉스
03011-00276-2,외주가공,사출,사출,사출,모트렉스
폴란드 CKD,직구입,포장,포장,공통,공용
폴란드 CKD,직구입,포장,포장,공통,공용
DB경화제(BTX-FREE),직구입,PAINT,도장,도장,LG전자
DB경화제(BTX-FREE)-신소재,직구입,PAINT,도장,도장,LG전자
"DR-214 (SW) 4X(BC3-CAR,CKD)",직구입,PAINT,도장,도장,LG전자
"DR-224(BIO) DSS(SV-CAR,MONITOR PNL용)-신소재",직구입,PAINT,도장,도장,LG전자
"DR-224(H) NNB(USB단자용, SD1) [12kg]",직구입,PAINT,도장,도장,LG전자
DR-224(H) YGN(AX1-CAR) [3.4KG],직구입,PAINT,도장,도장,LG전자
DR-247 ASB (JA-CAR),직구입,PAINT,도장,도장,LG전자
DR-253 B/N BLACK(FD:고광택),직구입,PAINT,도장,도장,LG전자
DR-253 B/N BLACK(AK3)-신소재,직구입,PAINT,도장,도장,LG전자
DR-253 B/N BLACK(JS),직구입,PAINT,도장,도장,LG전자
T-725 (침식방지용),직구입,PAINT,도장,도장,LG전자
T-905 신나 (LC용),직구입,PAINT,도장,도장,LG전자
T-911 신나(BTX-FREE),직구입,PAINT,도장,도장,LG전자
MHK67906401,직구입,FELT 외,FELT 외,조립,LG전자
MR-Y46-1,직구입,PAINT,도장,도장,공용
MR-Y35-1,직구입,PAINT,도장,도장,공용
GN1002FC  W0262,직구입,RESIN,사출,사출,공용
GN1002FC KPA1,직구입,RESIN,사출,사출,공용
84747-2L000,직구입,CLIP,CLIP,조립,공용
MBS64825801,직구입,FELT 외,FELT 외,조립,LG전자
MGJ66382201,직구입,FELT 외,FELT 외,조립,LG전자
MBS64906301,직구입,FELT 외,FELT 외,조립,LG전자
MBS65052701,직구입,FELT 외,FELT 외,조립,LG전자
TDS SP9636,직구입,RESIN,사출,사출,공용
FVLBH1843-00,직구입,FELT 외,FELT 외,조립,동아전기부품
FVLCH1843-00,직구입,FELT 외,FELT 외,조립,동아전기부품
FVLAH1842-00,직구입,FELT 외,FELT 외,조립,동아전기부품
1243103101,직구입,FELT 외,조립,조립,동국실업
84654G6100,직구입,FELT 외,조립,조립,동국실업
84654G6200,직구입,FELT 외,조립,조립,동국실업
84654G6700,직구입,FELT 외,조립,조립,동국실업
84656G6000,직구입,FELT 외,조립,조립,동국실업
848393W000,직구입,FELT 외,조립,조립,동국실업
93310G6000,직구입,FELT 외,조립,조립,동국실업
93310G6010,직구입,FELT 외,조립,조립,동국실업
93310G6020,직구입,FELT 외,조립,조립,동국실업
93310G6900,직구입,FELT 외,조립,조립,동국실업
93310G6910,직구입,FELT 외,조립,조립,동국실업
93310G6160,직구입,FELT 외,조립,조립,동국실업
93310G6170,직구입,FELT 외,조립,조립,동국실업
93310G6200,직구입,FELT 외,조립,조립,동국실업
